CORE_otu	db_id	source	ISR_len	genus	family	order	class	phylum
Acinetobacter gyllenbergii	SEQ69	Acinetobacter sp. ANC 3880	618	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter gyllenbergii	SEQ517	Acinetobacter sp. CIP 70.18	618	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter gyllenbergii	SEQ445	Acinetobacter sp. CIP 56.2	668	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter gyllenbergii	SEQ68	Acinetobacter sp. CIP 56.2	632	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter gyllenbergii	SEQ516	Acinetobacter sp. NIPH 809	667	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter gyllenbergii	SEQ66	Acinetobacter tjernbergiae DSM 14971 = CIP 107465	633	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter gyllenbergii	SEQ444	Acinetobacter sp. CIP 56.2	669	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter gyllenbergii	SEQ514	Acinetobacter sp. NIPH 809	684	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter gyllenbergii	SEQ515	Acinetobacter sp. NIPH 809	684	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter gyllenbergii	SEQ488	Acinetobacter sp. NIPH 2100	680	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter gyllenbergii	SEQ489	Acinetobacter sp. CIP 110321	690	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter gyllenbergii	SEQ518	Acinetobacter sp. CIP 70.18	618	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter gyllenbergii	SEQ490	Acinetobacter sp. ANC 3880	658	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter gyllenbergii	SEQ55	Acinetobacter sp. ANC 3929	628	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter gyllenbergii	SEQ509	Acinetobacter proteolyticus	684	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter gyllenbergii	SEQ510	Acinetobacter gyllenbergii NIPH 230	702	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter gyllenbergii	SEQ511	Acinetobacter gyllenbergii	721	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter gyllenbergii	SEQ512	Acinetobacter gyllenbergii NIPH 230	652	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter gyllenbergii	SEQ56	Acinetobacter sp. ANC 3929	628	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter gyllenbergii	SEQ477	Acinetobacter sp. CIP 56.2	668	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter gyllenbergii	SEQ67	Acinetobacter sp. MN12	654	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter gyllenbergii	SEQ491	Acinetobacter sp. CIP 56.2	668	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter haemolyticus	SEQ1742	Haemophilus haemolyticus M21639	675	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter haemolyticus	SEQ1678	Haemophilus haemolyticus M21127	485	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter haemolyticus	SEQ1677	Haemophilus haemolyticus M21127	672	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter haemolyticus	SEQ1701	Haemophilus haemolyticus M19107	485	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter haemolyticus	SEQ1676	Haemophilus haemolyticus M19107	618	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter haemolyticus	SEQ1743	Haemophilus haemolyticus M21639	476	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ381	Acinetobacter johnsonii ANC 3681	687	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ438	Acinetobacter johnsonii XBB1	737	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ513	Acinetobacter sp. CIP 64.2	690	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ394	Acinetobacter sp. WCHA55	654	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ520	Acinetobacter sp. CIP 64.2	690	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ44	Acinetobacter sp. ANC 3903	678	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ375	Acinetobacter tandoii	680	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ508	Acinetobacter sp. CIP 64.2	690	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ392	Acinetobacter johnsonii XBB1	652	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ10512	Bacillus coagulans	853	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ451	Acinetobacter haemolyticus NIPH 261	695	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ380	Acinetobacter johnsonii	688	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ396	Acinetobacter sp. ANC 4169	779	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ393	Acinetobacter johnsonii XBB1	751	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ507	Acinetobacter sp. CIP 64.2	690	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ385	Acinetobacter johnsonii XBB1	710	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ461	Acinetobacter haemolyticus	729	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ8372	Acinetobacter sp. ANC 4169	968	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ386	Acinetobacter johnsonii XBB1	740	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ402	Acinetobacter sp. CIP 101934	677	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ395	Acinetobacter sp. ANC 4169	734	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ519	Acinetobacter sp. CIP 64.2	690	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ450	Acinetobacter haemolyticus	610	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ390	Acinetobacter lwoffii WJ10621	739	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ378	Acinetobacter johnsonii CIP 64.6	715	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ391	Acinetobacter lwoffii WJ10621	728	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ407	Acinetobacter lwoffii WJ10621	710	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ399	Acinetobacter sp. CIP 101934	755	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ52	Acinetobacter sp. ANC 4218	684	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ42	Acinetobacter sp. ANC 5054	761	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ377	Acinetobacter johnsonii CIP 64.6	739	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ387	Acinetobacter johnsonii CIP 64.6	753	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ487	Acinetobacter sp. NIPH 1859	652	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ403	Acinetobacter sp. CIP 101934	685	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ389	Acinetobacter johnsonii XBB1	739	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ388	Acinetobacter johnsonii CIP 64.6	739	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ405	Acinetobacter schindleri NIPH 900	750	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ376	Acinetobacter sp. ANC 4204	631	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ462	Acinetobacter haemolyticus	762	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ453	Acinetobacter beijerinckii CIP 110307	719	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ384	Acinetobacter johnsonii XBB1	711	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ383	Acinetobacter johnsonii CIP 64.6	739	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ458	Acinetobacter haemolyticus	623	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ401	Acinetobacter sp. CIP 101934	727	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ45	Acinetobacter bouvetii DSM 14964 = CIP 107468	691	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ460	Acinetobacter haemolyticus	761	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ400	Acinetobacter sp. CIP 101934	751	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ53	Acinetobacter sp. ANC 4218	640	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ452	Acinetobacter beijerinckii ANC 3835	704	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ459	Acinetobacter haemolyticus NIPH 261	695	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ409	Acinetobacter johnsonii	787	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter johnsonii	SEQ492	Acinetobacter sp. NIPH 1859	652	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ1634	Acinetobacter sp. WCHA39	541	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ521	Acinetobacter venetianus RAG-1 = CIP 110063	635	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ83	Acinetobacter parvus DSM 16617 = CIP 108168	890	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ495	Acinetobacter junii CIP 64.5	729	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ527	Acinetobacter venetianus VE-C3	673	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ483	Acinetobacter sp. NIPH 3623	681	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ406	Acinetobacter baumannii 348935	739	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ87	Acinetobacter parvus DSM 16617 = CIP 108168	890	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ523	Acinetobacter junii CIP 107470	729	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ528	Acinetobacter venetianus	650	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ78	Acinetobacter sp. CIP 102637	875	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ480	Acinetobacter junii	664	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ533	Acinetobacter venetianus	635	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ479	Acinetobacter junii	695	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ90	Acinetobacter sp. CIP 102637	862	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ484	Acinetobacter sp. NIPH 758	661	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ526	Acinetobacter venetianus VE-C3	672	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ486	Acinetobacter baumannii 146457	662	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ88	Acinetobacter sp. CIP 102143	771	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ77	Acinetobacter sp. CIP 102143	891	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ57	Acinetobacter sp. NIPH 236	630	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ59	Acinetobacter parvus	652	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ531	Acinetobacter haemolyticus	658	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ530	Acinetobacter sp. COS3	680	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ494	Acinetobacter junii	729	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ65	Enterobacter sp. 56-7	671	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ397	Acinetobacter baumannii 348935	705	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ89	Acinetobacter sp. CIP 102159	772	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ1633	Acinetobacter sp. WCHA45	541	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ524	Acinetobacter sp. NIPH 1847	680	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ482	Acinetobacter sp. NRRL B-65365	676	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ525	Acinetobacter sp. NIPH 1847	680	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ503	Acinetobacter venetianus VE-C3	642	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ502	Acinetobacter venetianus	601	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ79	Acinetobacter sp. CIP 102129	865	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ84	Acinetobacter sp. CIP 102082	896	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ529	Acinetobacter venetianus VE-C3	674	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ506	Acinetobacter baumannii 1437282	659	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ532	Acinetobacter venetianus VE-C3	658	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ91	Acinetobacter parvus DSM 16617 = CIP 108168	877	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ70	Acinetobacter sp. NIPH 284	710	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ86	Acinetobacter parvus	890	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ75	Acinetobacter parvus DSM 16617 = CIP 108168	890	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ73	Acinetobacter sp. CIP 102529	890	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ76	Acinetobacter sp. CIP 102637	865	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ499	Acinetobacter sp. NIPH 3623	696	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ505	Acinetobacter venetianus VE-C3	635	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ501	Acinetobacter venetianus VE-C3	640	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ64	Acinetobacter sp. AG1	669	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ82	Acinetobacter sp. CIP 102082	890	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ58	Acinetobacter sp. NIPH 236	630	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ63	Acinetobacter sp. ANC 3862	670	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ535	Acinetobacter sp. NIPH 3623	715	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ478	Acinetobacter venetianus RAG-1 = CIP 110063	635	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ74	Acinetobacter parvus DSM 16617 = CIP 108168	896	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ522	Acinetobacter junii CIP 107470	750	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ85	Acinetobacter parvus DSM 16617 = CIP 108168	890	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ497	Acinetobacter junii NIPH 182	707	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ61	Acinetobacter sp. ANC 4105	664	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ504	Acinetobacter venetianus	639	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ60	Acinetobacter sp. ANC 4105	664	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ81	Acinetobacter parvus DSM 16617 = CIP 108168	890	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ476	Acinetobacter sp. NIPH 1867	678	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
Acinetobacter junii	SEQ72	Acinetobacter sp. CIP 102159	896	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria
